"Type","SKU","GTIN, UPC, EAN, or ISBN","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Low stock amount","Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","Brands","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 used for variations","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 used for variations","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 used for variations","Attribute 3 global","Meta: _mpn"
"simple","CTS9","","Magnet (CT59)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CTS9"
"simple","FAZ48","","Predator Taper 5/16-18 x 3/4 Hex Bolt (FAZ48)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FAZ48"
"simple","EA:CLS","","Predator Taper Cam Lock Sleeve (EA:CLS)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","EA:CLS"
"simple","ER2LT","","Predator Taper Tension Rod Left (ER2LT)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","ER2LT"
"simple","LT06","","Predator Taper Lightweight Frame Bracket (LT06)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","LT06"
"simple","FA21A","","4-40 X 1/2 in Fill. Head Screw (FA219)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA21A"
"simple","NOLI","","NOLI","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","NOLI"
"simple","PA214","","Predator Taper Head Assembly 14 in (PA214)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","PA214"
"simple","CT711A","","Predator Taper Crimping Arm Bearing (CT711A)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT711A"
"simple","FRZ13","","Predator Taper Zinc Frame Rivet (FRZ13)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FRZ13"
"simple","CT95","","Control Valve (CT95)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT95"
"simple","CT776","","Predator Taper Drive Sprocket Large (CT776)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT776"
"simple","CT7","","Side Plate Support  Right (CT7)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT7"
"simple","C779-CS","","Predator Carbon Fiber Cover Plate Cork Seal (C779-CS)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","C779-CS"
"simple","FR258","","Predator Taper Frame Reinforcement (FR258)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FR258"
"simple","FA22K","","4-40 Nyloc Nut (FA22K)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA22K"
"simple","PA2S4","","Predator Taper Side Plate Assembly (PA2S4)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","PA2S4"
"simple","CT10","","Taper Crimping Arm Bushing Right (CT10)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT10"
"simple","EA200","","Predator Taper External Adapter 200 (EA200)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","EA200"
"simple","CA239","","Predator Taper Adjusting Screw (CA239)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CA239"
"simple","CT154","","Predator Taper Cam Roller (CT154)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT154"
"simple","CT52","","Predator Taper Spacer Bar (CT52)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT52"
"simple","FA20A","","4-40 x 3/16 Flat Head Screw (FA20A)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA20A"
"simple","FA27A","","6-32 x 1/4 Pan Head Screw (FA27A)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA27A"
"simple","CT74","","Predator Taper Cable Guide Pulley (CT74)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT74"
"simple","CT03","","Predator Taper Left Insert Bushing (CT03)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT03"
"simple","C154","","Predator Carbon Fiber Cam Roller (C154)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","C154"
"simple","FA526","","3/8-16 x 1 Hex Bolt (FA526)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA526"
"simple","FAJ706","","Predator Joint Fastener 70-6 (FAJ706)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FAJ706"
"simple","CTS6A","","Carriage Guide Rod Stop A (CT56A)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CTS6A"
"simple","CT771","","Predator Taper Drive Sprocket Small (CT771)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT771"
"simple","CT66","","Taper Drive Drum (CT66)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT66"
"simple","CT69","","Predator Taper Drive Cam (CT69)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT69"
"simple","FA283","","4-40 X 3/4"" Hex Bolt (FA283)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA283"
"simple","C159","","Predator Carbon Fiber Magnet (C159)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","C159"
"simple","CT02","","Predator Taper Insert Bushing (CT02)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT02"
"simple","CT768","","Predator Taper Clutch Lever (CT768)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT768"
"simple","CT765","","Predator Taper Manual Drive Grip (CT765)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT765"
"simple","C148","","Predator Carbon Fiber Crimping Arm Left (C148)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","C148"
"simple","CT747","","Predator Taper Crimping Wheel Bushing (CT747)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT747"
"simple","PASS9","","Predator Taper Spring Set (PASS9)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","PASS9"
"simple","CT49","","Taper Crimping Arm Right (CT49)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT49"
"simple","CMT-1A-22","","Draw Tube 22 in (CMT1A-22)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CMT 1A-22"
"simple","CLT-16","","Cam Lock Tube End Cap (CLT16)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CLT 16"
"simple","CLT-13","","Cam Lock Tube Cam Body (CLT13)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CLT 13"
"simple","CLT-14","","Cam Lock Tube Locking Pin (CLT14)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CLT 14"
"simple","CLT-12","","Cam Lock Tube Locking Sleeve (CLT12)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CLT 12"
"simple","CMT-1-24","","Barrel Main Body 24 in (CMT1-24)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CMT 1-24"
"simple","FA-347","","1/4-20 Nyloc Nut (FA347)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA 347"
"simple","FA-348","","1/4 Flat Washer (FA348)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA 348"
"simple","FA323","","1/4-20 X 1"" Hex Bolt (FA323)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA323"
"simple","CMT8","","Mastic Tube Washer (CMT8)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CMT8"
"simple","FA284","","3/16 x 3/8 SS Pop Rivet (FA284)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA284"
"simple","CMT4","","Plunger Housing (CMT4)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CMT4"
"simple","CMT1A-24in","","Draw Tube - 24"" (CMT1A-24)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CMT1A-24"""
"simple","EXT35","","Extension Tube 35 in (EXT35)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","EXT35"
"simple","CFB5A","","Corner Box Cone Ball End (Large)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CFB5A"
"simple","CFB5C","","Corner Box Cone Ball End (Standard)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CFB5C"
"simple","CMT2","","Cone insert(Bottom)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CMT2"
"simple","CMT1-24in","","Barrel Main Body 24 in (CMT1-24)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CMT1-24"""
"simple","CMT5","","Plastic Handle Collar (CMT5)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CMT5"
"simple","CMT6","","Cone insert(Top)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Compound Tube Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CMT6"
"simple","CFB1-8in","","Rear Plate 8 in (CFB1-8)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CFB1 8"""
"simple","CFB2-8in","","8"" Roll Face (CFB28)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CFB2 8"""
"simple","CFB3-8in","","CFB3-8 - Side Plate 8""","1","0","visible","Download schematic","<h3>Power Assist Corner Box (2019)</h3> <p><a href=""https://www.columbiatools.com/application/files/6115/7438/1175/CFB_2019.pdf""> Download schematic</a></p>","","","taxable","","1","","","0","0","0.02","","","","1","","","40.00","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CFB3 8"""
"simple","AB45","","Automatic Box Throttle Set Screw (AB45)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","AB45"
"simple","AB49","","Automatic Box Handle Mount (AB49)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","AB49"
"simple","CFB7-8in","","CFB7-8 - Door Gasket 8""","1","0","visible","Download schematic","<h3>Power Assist Corner Box (2019)</h3> <p><a href=""https://www.columbiatools.com/application/files/6115/7438/1175/CFB_2019.pdf""> Download schematic</a></p>","","","taxable","","1","","","0","0","0.02","","","","1","","","40.00","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CFB7 8"""
"simple","CFB4-8in","","CFB4-8 - Door 8""","1","0","visible","Download schematic","<h3>Power Assist Corner Box (2019)</h3> <p><a href=""https://www.columbiatools.com/application/files/6115/7438/1175/CFB_2019.pdf""> Download schematic</a></p>","","","taxable","","1","","","0","0","0.02","","","","1","","","14.00","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CFB4 8"""
"simple","CFB8A","","ONE Angle Box Door Adaptor #14499 (CFB8A)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CFB8A"
"simple","CFB19","","Angle Box Nylatron Bushing (CFB-19)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CFB19"
"simple","FA242","","6-32 x 3/8 Pan Head Screw (FA242)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA242"
"simple","CFB1A","","Angle Box Hinge Seal (CFB-1A)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CFB1A"
"simple","AB44","","Automatic Box Clutch Spring (AB44)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","AB44"
"simple","AB44A","","Automatic Box Clutch Spring Short (AB44A)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","AB44A"
"simple","AB44B","","Automatic Box Clutch Spring Long (AB44B)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","AB44B"
"simple","FA263","","8-32 x 5/8 Flat Head Screw (FA263)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA263"
"simple","CT39","","Taper Knife Return Spring (CT39)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CT39"
"simple","FA309","","5/16-18 x 1/2 Socket Head Screw (FA309)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Box Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA309"
"simple","CF-TS-3.5in","","Tension Spring 3.5"" - Flusher (CF5-3.5)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Flusher Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CF TS-3.5"""
"simple","CF-1C","","Corner Flusher Direct Plate C (CF1C)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Flusher Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CF 1C"
"simple","CF-6","","Combo Flusher Wheel Holder - Flusher (CF6)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Flusher Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","CF 6"
"simple","FA-326","","Rivet - Flusher (FA326)","1","0","visible","","","","","taxable","","1","","","0","0","0.02","","","","1","","","","Drywall Finishing Tools > Columbia > Parts","Columbia, Columbia Corner Flusher Repair Parts, Parts, Repair Parts","","","","","","","","","","","0","Columbia","","","","","","","","","","","","","","","","FA 326"
