rel_path,keep,reason,clean_bg,human_likely,white_trans_ratio,border_clean_ratio,skin_ratio,skin_border_ratio
tapetech_ehc07_15.webp,False,remove_human_and_non_clean_bg,False,True,6.1e-05,0.0,0.223083,0.283333
tapetech_ehc07_16.webp,False,remove_human_and_non_clean_bg,False,True,6.1e-05,0.0,0.190063,0.189333
tapetech_ehc07_17.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.198792,0.245333
tapetech_ehc07_18.webp,False,remove_human_and_non_clean_bg,False,True,0.000122,0.0,0.196228,0.188
tapetech_ehc10_01.webp,True,keep_clean_bg,True,False,0.61908,0.975333,0.270203,0.008
tapetech_ehc10_02.webp,True,keep_clean_bg,True,False,0.559082,0.95,0.312927,0.015333
tapetech_ehc10_03.webp,True,keep_clean_bg,True,False,0.617554,0.986667,0.28363,0.0
tapetech_ehc10_04.webp,False,remove_non_clean_bg,False,False,0.443481,0.977333,0.235657,0.001333
tapetech_ehc10_05.webp,False,remove_non_clean_bg,False,False,0.460327,0.950667,0.402283,0.014
tapetech_ehc10_06.webp,False,remove_human_and_non_clean_bg,False,True,0.454895,0.930667,0.43335,0.037333
tapetech_ehc10_07.webp,False,remove_human_and_non_clean_bg,False,True,0.392395,0.633333,0.290588,0.176667
tapetech_ehc10_08.webp,False,remove_human_and_non_clean_bg,False,True,0.215942,0.422667,0.487122,0.419333
tapetech_ehc10_09.webp,False,remove_human_and_non_clean_bg,False,True,0.002075,0.022,0.522949,0.568
tapetech_ehc10_10.webp,True,keep_clean_bg,True,False,0.690735,1.0,0.21106,0.0
tapetech_ehc10_11.webp,False,remove_human_and_non_clean_bg,False,True,0.392029,0.624,0.12262,0.181333
tapetech_ehc10_12.webp,False,remove_human_and_non_clean_bg,False,True,0.448303,0.626667,0.203003,0.262667
tapetech_ehc10_13.webp,False,remove_non_clean_bg,False,False,0.44635,1.0,0.409729,0.0
tapetech_ehc10_14.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.066895,0.02
tapetech_ehc10_15.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.131592,0.017333
tapetech_ehc10_16.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.115417,0.014667
tapetech_ehc12_01.webp,False,remove_human_likely,True,True,0.634705,0.945333,0.272095,0.027333
tapetech_ehc12_02.webp,True,keep_clean_bg,True,False,0.636841,0.958,0.259338,0.018
tapetech_ehc12_03.webp,True,keep_clean_bg,True,False,0.629211,0.985333,0.273743,0.000667
tapetech_ehc12_04.webp,False,remove_non_clean_bg,False,False,0.46814,0.974,0.20105,0.000667
tapetech_ehc12_05.webp,False,remove_non_clean_bg,False,False,0.504639,0.958667,0.388428,0.012
tapetech_ehc12_06.webp,False,remove_human_and_non_clean_bg,False,True,0.519409,0.957333,0.385437,0.020667
tapetech_ehc12_07.webp,True,keep_clean_bg,True,False,0.723389,1.0,0.079956,0.0
tapetech_ehc12_08.webp,True,keep_clean_bg,True,False,0.619995,1.0,0.238037,0.0
tapetech_ehc12_09.webp,True,keep_clean_bg,True,False,0.607788,1.0,0.301331,0.0
tapetech_ehc12_10.webp,False,remove_human_and_non_clean_bg,False,True,0.435852,0.622,0.206055,0.266
tapetech_ehc12_11.webp,False,remove_human_and_non_clean_bg,False,True,0.380127,0.62,0.129272,0.182
tapetech_ehc12_12.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.251831,0.074
tapetech_ehc12_13.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.190613,0.186
tapetech_ehc12_14.webp,False,remove_non_clean_bg,False,False,0.026489,0.035333,0.154114,0.060667
tapetech_ehc12_15.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.555542,0.544667
tapetech_ez07tt_01.webp,True,keep_clean_bg,True,False,0.664185,1.0,0.219421,0.0
tapetech_ez07tt_02.webp,True,keep_clean_bg,True,False,0.629883,1.0,0.24176,0.0
tapetech_ez07tt_03.webp,True,keep_clean_bg,True,False,0.663452,1.0,0.230713,0.0
tapetech_ez07tt_04.webp,True,keep_clean_bg,True,False,0.642334,1.0,0.205139,0.0
tapetech_ez07tt_05.webp,True,keep_clean_bg,True,False,0.603271,1.0,0.306885,0.0
tapetech_ez07tt_06.webp,True,keep_clean_bg,True,False,0.602661,1.0,0.309082,0.0
tapetech_ez07tt_07.webp,True,keep_clean_bg,True,False,0.745239,1.0,0.160217,0.0
tapetech_ez07tt_08.webp,True,keep_clean_bg,True,False,0.650696,1.0,0.117188,0.0
tapetech_ez07tt_09.webp,True,keep_clean_bg,True,False,0.603882,1.0,0.063843,0.0
tapetech_ez07tt_10.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.269958,0.273333
tapetech_ez07tt_11.webp,False,remove_human_and_non_clean_bg,False,True,0.002258,0.0,0.145081,0.091333
tapetech_ez07tt_12.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.107788,0.0
tapetech_ez07tt_13.webp,False,remove_human_and_non_clean_bg,False,True,6.1e-05,0.0,0.2229,0.284
tapetech_ez07tt_14.webp,False,remove_human_and_non_clean_bg,False,True,6.1e-05,0.0,0.189941,0.189333
tapetech_ez07tt_15.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.198669,0.244667
tapetech_ez07tt_16.webp,False,remove_human_and_non_clean_bg,False,True,0.000122,0.0,0.196106,0.187333
tapetech_ez10tt_01.webp,True,keep_clean_bg,True,False,0.681335,0.996667,0.215576,0.0
tapetech_ez10tt_02.webp,True,keep_clean_bg,True,False,0.645386,0.997333,0.247192,0.0
tapetech_ez10tt_03.webp,False,remove_non_clean_bg,False,False,0.549255,1.0,0.342102,0.0
tapetech_ez10tt_04.webp,True,keep_clean_bg,True,False,0.616516,1.0,0.298767,0.0
tapetech_ez10tt_05.webp,False,remove_human_and_non_clean_bg,False,True,0.489563,0.674,0.33667,0.290667
tapetech_ez10tt_06.webp,False,remove_human_and_non_clean_bg,False,True,0.103699,0.222,0.247925,0.318667
tapetech_ez10tt_07.webp,False,remove_human_and_non_clean_bg,False,True,0.047729,0.178667,0.535767,0.428
tapetech_ez10tt_08.webp,True,keep_clean_bg,True,False,0.645386,0.997333,0.245728,0.0
tapetech_ez10tt_09.webp,True,keep_clean_bg,True,False,0.645508,0.998,0.245544,0.0
tapetech_ez10tt_10.webp,True,keep_clean_bg,True,False,0.646179,1.0,0.122437,0.0
tapetech_ez10tt_11.webp,False,remove_human_and_non_clean_bg,False,True,0.387817,0.622,0.126221,0.181333
tapetech_ez10tt_12.webp,False,remove_human_and_non_clean_bg,False,True,0.018921,0.010667,0.151428,0.132
tapetech_ez10tt_13.webp,False,remove_non_clean_bg,False,False,0.033569,0.124667,0.0448,0.007333
tapetech_ez10tt_14.webp,False,remove_non_clean_bg,False,False,0.180969,0.086667,0.031067,0.036667
tapetech_ez12tt_01.webp,True,keep_clean_bg,True,False,0.695557,0.983333,0.18689,0.002667
tapetech_ez12tt_02.webp,True,keep_clean_bg,True,False,0.688232,1.0,0.214905,0.0
tapetech_ez12tt_03.webp,True,keep_clean_bg,True,False,0.600342,1.0,0.234375,0.0
tapetech_ez12tt_04.webp,True,keep_clean_bg,True,False,0.661316,1.0,0.263062,0.0
tapetech_ez12tt_05.webp,False,remove_human_and_non_clean_bg,False,True,0.103638,0.221333,0.250366,0.320667
tapetech_ez12tt_06.webp,False,remove_human_and_non_clean_bg,False,True,0.047668,0.178667,0.535583,0.427333
tapetech_ez12tt_07.webp,True,keep_clean_bg,True,False,0.688416,1.0,0.215637,0.0
tapetech_ez12tt_08.webp,True,keep_clean_bg,True,False,0.68866,1.0,0.214783,0.0
tapetech_ez12tt_09.webp,True,keep_clean_bg,True,False,0.716614,1.0,0.107239,0.0
tapetech_ez12tt_10.webp,True,keep_clean_bg,True,False,0.600525,1.0,0.233887,0.0
tapetech_ez12tt_11.webp,True,keep_clean_bg,True,False,0.661865,1.0,0.263489,0.0
tapetech_ez12tt_12.webp,False,remove_human_and_non_clean_bg,False,True,0.392639,0.624,0.120972,0.179333
tapetech_ez12tt_13.webp,False,remove_human_and_non_clean_bg,False,True,6.1e-05,0.0,0.181763,0.028
tapetech_ez15tt_01.webp,True,keep_clean_bg,True,False,0.733582,0.961333,0.17865,0.015333
tapetech_ez15tt_02.webp,True,keep_clean_bg,True,False,0.744995,0.960667,0.137634,0.002
tapetech_ez15tt_03.webp,True,keep_clean_bg,True,False,0.689819,0.956,0.216064,0.012
tapetech_ez15tt_04.webp,True,keep_clean_bg,True,False,0.680237,0.965333,0.182983,0.011333
tapetech_ez15tt_05.webp,True,keep_clean_bg,True,False,0.661621,0.960667,0.274292,0.009333
tapetech_ez15tt_06.webp,True,keep_clean_bg,True,False,0.657471,0.955333,0.280273,0.008667
tapetech_ez15tt_07.webp,False,remove_human_and_non_clean_bg,False,True,0.48938,0.674,0.337708,0.29
tapetech_ez15tt_08.webp,True,keep_clean_bg,True,False,0.655579,1.0,0.218628,0.0
tapetech_ez15tt_09.webp,True,keep_clean_bg,True,False,0.707917,1.0,0.111228,0.0
tapetech_ez15tt_10.webp,True,keep_clean_bg,True,False,0.828308,1.0,0.034363,0.0
tapetech_ez15tt_11.webp,True,keep_clean_bg,True,False,0.791931,1.0,0.025452,0.0
tapetech_ez15tt_12.webp,True,keep_clean_bg,True,False,0.797668,1.0,0.068726,0.0
tapetech_ez15tt_13.webp,False,remove_non_clean_bg,False,False,0.000671,0.000667,0.102112,0.073333
tapetech_ez15tt_14.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.081604,0.0
tapetech_ez15tt_15.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.09668,0.0
tapetech_ez15tt_16.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.056152,0.014667
tapetech_fhtt_01.webp,True,keep_clean_bg,True,False,0.869446,0.966,0.0,0.0
tapetech_fhtt_02.webp,False,remove_non_clean_bg,False,False,0.619812,0.874,0.0,0.0
tapetech_fhtt_03.webp,True,keep_clean_bg,True,False,0.795349,0.956667,0.0,0.0
tapetech_fhtt_04.webp,True,keep_clean_bg,True,False,0.9328,0.986,0.0,0.0
tapetech_fhtt_05.webp,True,keep_clean_bg,True,False,0.970215,1.0,0.0,0.0
tapetech_fhtt_06.webp,True,keep_clean_bg,True,False,0.827393,0.948,0.0,0.0
tapetech_fhtt_07.webp,True,keep_clean_bg,True,False,0.900024,0.976,0.0,0.0
tapetech_fhtt_08.webp,True,keep_clean_bg,True,False,0.914673,0.978,0.0,0.0
tapetech_fhtt_09.webp,True,keep_clean_bg,True,False,0.886353,0.98,0.0,0.0
tapetech_fhtt_10.webp,True,keep_clean_bg,True,False,0.776611,0.97,0.038086,0.0
tapetech_fhttcc_01.webp,True,keep_clean_bg,True,False,0.878906,0.982,0.0,0.0
tapetech_fhttcc_02.webp,True,keep_clean_bg,True,False,0.872437,0.988,0.0,0.0
tapetech_fhttcc_03.webp,False,remove_non_clean_bg,False,False,0.853699,0.922,0.01178,0.021333
tapetech_fhttcc_04.webp,True,keep_clean_bg,True,False,0.887451,0.972667,0.0,0.0
tapetech_fhttcc_05.webp,True,keep_clean_bg,True,False,0.927368,1.0,0.0,0.0
tapetech_fhttcc_06.webp,True,keep_clean_bg,True,False,0.939758,1.0,0.0,0.0
tapetech_fhttcc_07.webp,True,keep_clean_bg,True,False,0.935547,1.0,0.0,0.0
tapetech_fhttcc_08.webp,True,keep_clean_bg,True,False,0.936157,1.0,0.01416,0.0
tapetech_fhttcc_09.webp,False,remove_human_and_non_clean_bg,False,True,0.005981,0.0,0.144653,0.08
tapetech_fhttcc_10.webp,False,remove_human_and_non_clean_bg,False,True,0.015564,0.018,0.164734,0.089333
tapetech_fhttcc_11.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.259705,0.428
tapetech_gsrtt_01.webp,False,remove_non_clean_bg,False,False,0.343811,0.942667,0.0,0.0
tapetech_gsrtt_02.webp,False,remove_non_clean_bg,False,False,0.297241,0.991333,0.0,0.0
tapetech_gsrtt_03.webp,True,keep_clean_bg,True,False,0.724548,0.940667,0.0,0.0
tapetech_gsrtt_04.webp,True,keep_clean_bg,True,False,0.927246,1.0,0.0,0.0
tapetech_gsrtt_05.webp,True,keep_clean_bg,True,False,0.917358,1.0,0.0,0.0
tapetech_gsrtt_06.webp,True,keep_clean_bg,True,False,0.892578,1.0,0.0,0.0
tapetech_jct01tt_01.webp,True,keep_clean_bg,True,False,0.861755,0.982667,0.008728,0.004
tapetech_jct01tt_02.webp,True,keep_clean_bg,True,False,0.944641,1.0,0.00415,0.0
tapetech_jct01tt_03.webp,True,keep_clean_bg,True,False,0.933838,1.0,0.00592,0.0
tapetech_jct01tt_04.webp,True,keep_clean_bg,True,False,0.923401,1.0,0.006592,0.0
tapetech_jct01tt_05.webp,True,keep_clean_bg,True,False,0.924744,1.0,0.004272,0.0
tapetech_jk01sstt_01.webp,True,keep_clean_bg,True,False,0.776306,0.981333,0.021484,0.006
tapetech_jk01sstt_02.webp,True,keep_clean_bg,True,False,0.925903,1.0,0.019836,0.0
tapetech_jk01sstt_03.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.160645,0.074667
tapetech_jk01sstt_04.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.059082,0.037333
tapetech_jk01sstt_05.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.062927,0.050667
tapetech_jk01sstt_06.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.088867,0.067333
tapetech_jk02sstt_01.webp,True,keep_clean_bg,True,False,0.737122,0.982,0.012878,0.005333
tapetech_jk02sstt_02.webp,True,keep_clean_bg,True,False,0.907715,1.0,0.019897,0.0
tapetech_jk02sstt_03.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.160645,0.074667
tapetech_jk02sstt_04.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.059082,0.037333
tapetech_jk02sstt_05.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.062927,0.050667
tapetech_jk02sstt_06.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.088867,0.067333
tapetech_jk03sstt_01.webp,True,keep_clean_bg,True,False,0.861511,1.0,0.0,0.0
tapetech_jk03sstt_02.webp,True,keep_clean_bg,True,False,0.852356,1.0,0.0,0.0
tapetech_jk03sstt_03.webp,True,keep_clean_bg,True,False,0.881897,1.0,0.0,0.0
tapetech_jk03sstt_04.webp,True,keep_clean_bg,True,False,0.887817,1.0,0.0,0.0
tapetech_jk03sstt_05.webp,True,keep_clean_bg,True,False,0.838501,1.0,0.0,0.0
tapetech_jk03sstt_06.webp,True,keep_clean_bg,True,False,0.861511,1.0,0.0,0.0
tapetech_jk03sstt_07.webp,True,keep_clean_bg,True,False,0.852356,1.0,0.0,0.0
tapetech_jk03sstt_08.webp,True,keep_clean_bg,True,False,0.881958,1.0,0.0,0.0
tapetech_jk03sstt_09.webp,True,keep_clean_bg,True,False,0.888,1.0,0.0,0.0
tapetech_jk03sstt_10.webp,True,keep_clean_bg,True,False,0.838257,1.0,0.0,0.0
tapetech_jk04cstt_01.webp,True,keep_clean_bg,True,False,0.674866,0.981333,0.012756,0.005333
tapetech_jk04cstt_02.webp,True,keep_clean_bg,True,False,0.883057,1.0,0.019897,0.0
tapetech_jk04cstt_03.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.088867,0.067333
tapetech_jk04cstt_04.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.062927,0.050667
tapetech_jk04cstt_05.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.059082,0.037333
tapetech_jk04cstt_06.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.160645,0.074667
tapetech_jk04sstt_01.webp,True,keep_clean_bg,True,False,0.690186,0.992,0.012695,0.0
tapetech_jk04sstt_02.webp,True,keep_clean_bg,True,False,0.868225,1.0,0.019897,0.0
tapetech_jk04sstt_03.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.160645,0.074667
tapetech_jk04sstt_04.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.059082,0.037333
tapetech_jk04sstt_05.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.062927,0.050667
tapetech_jk04sstt_06.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.088867,0.067333
tapetech_jk05sstt_01.webp,True,keep_clean_bg,True,False,0.66095,0.966667,0.012451,0.006667
tapetech_jk05sstt_02.webp,True,keep_clean_bg,True,False,0.851013,1.0,0.019836,0.0
tapetech_jk05sstt_03.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.160645,0.074667
tapetech_jk05sstt_04.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.059082,0.037333
tapetech_jk05sstt_05.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.062927,0.050667
tapetech_jk05sstt_06.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.088867,0.067333
tapetech_jk06cstt_01.webp,True,keep_clean_bg,True,False,0.642273,0.972,0.012695,0.003333
tapetech_jk06cstt_02.webp,True,keep_clean_bg,True,False,0.856934,1.0,0.019775,0.0
tapetech_jk06cstt_03.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.088867,0.067333
tapetech_jk06cstt_04.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.062927,0.050667
tapetech_jk06cstt_05.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.059082,0.037333
tapetech_jk06cstt_06.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.160645,0.074667
tapetech_jk06sstt_01.webp,True,keep_clean_bg,True,False,0.675842,0.989333,0.016113,0.003333
tapetech_jk06sstt_02.webp,True,keep_clean_bg,True,False,0.830994,1.0,0.019714,0.0
tapetech_jk06sstt_03.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.160645,0.074667
tapetech_jk06sstt_04.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.059082,0.037333
tapetech_jk06sstt_05.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.062927,0.050667
tapetech_jk06sstt_06.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.088867,0.067333
tapetech_js01_01.webp,True,keep_clean_bg,True,False,0.868958,0.964,0.049927,0.021333
tapetech_js01_02.webp,True,keep_clean_bg,True,False,0.844543,0.988,0.078491,0.002
tapetech_js01_03.webp,True,keep_clean_bg,True,False,0.926208,0.976667,0.032043,0.015333
tapetech_js01_04.webp,False,remove_non_clean_bg,False,False,0.531311,0.788667,0.064819,0.046
tapetech_js01_05.webp,False,remove_non_clean_bg,False,False,0.27478,0.163333,0.013062,0.0
tapetech_js01_06.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.024536,0.040667
tapetech_mr01tt_01.webp,True,keep_clean_bg,True,False,0.803894,0.967333,0.011658,0.0
tapetech_mr01tt_02.webp,True,keep_clean_bg,True,False,0.947632,1.0,0.003357,0.0
tapetech_mr01tt_03.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.161011,0.124
tapetech_mr01tt_04.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.037415,0.008
tapetech_mr01tt_05.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.138428,0.182
tapetech_mr01tt_06.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.208618,0.142667
tapetech_mr01tt_07.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.035522,0.008667
tapetech_mr01tt_08.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.13739,0.180667
tapetech_mr01tt_09.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.206665,0.137333
tapetech_mrx01tt_01.webp,True,keep_clean_bg,True,False,0.712952,0.961333,0.0,0.0
tapetech_ns02tt_01.webp,False,remove_non_clean_bg,False,False,0.545837,0.998,0.000122,0.0
tapetech_ns02tt_02.webp,True,keep_clean_bg,True,False,0.63446,1.0,0.0,0.0
tapetech_ns02tt_03.webp,False,remove_non_clean_bg,False,False,0.542358,0.988667,0.0,0.0
tapetech_ns02tt_04.webp,True,keep_clean_bg,True,False,0.598083,0.98,0.000244,0.0
tapetech_ns02tt_05.webp,False,remove_non_clean_bg,False,False,0.752686,0.764667,0.0,0.0
tapetech_ns02tt_06.webp,True,keep_clean_bg,True,False,0.737366,1.0,0.0,0.0
tapetech_ns02tt_07.webp,True,keep_clean_bg,True,False,0.599854,1.0,0.205627,0.0
tapetech_ns02tt_08.webp,True,keep_clean_bg,True,False,0.820618,1.0,0.085266,0.0
tapetech_ns02tt_09.webp,False,remove_human_and_non_clean_bg,False,True,0.000122,0.000667,0.22937,0.145333
tapetech_ns02tt_10.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.036072,0.018
tapetech_ns02tt_11.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.035217,0.012667
tapetech_ns02tt_12.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.222534,0.070667
tapetech_ns03tt_01.webp,False,remove_non_clean_bg,False,False,0.459778,0.996667,0.0,0.0
tapetech_ns03tt_02.webp,False,remove_non_clean_bg,False,False,0.517517,1.0,0.0,0.0
tapetech_ns03tt_03.webp,False,remove_non_clean_bg,False,False,0.469299,0.993333,0.0,0.0
tapetech_ns03tt_04.webp,True,keep_clean_bg,True,False,0.575073,0.99,0.000305,0.0
tapetech_ns03tt_05.webp,True,keep_clean_bg,True,False,0.688843,1.0,0.0,0.0
tapetech_ns03tt_06.webp,True,keep_clean_bg,True,False,0.774658,1.0,0.165649,0.0
tapetech_ns03tt_07.webp,True,keep_clean_bg,True,False,0.708252,1.0,0.200562,0.0
tapetech_ns03tt_08.webp,False,remove_human_and_non_clean_bg,False,True,0.000122,0.001333,0.215515,0.144
tapetech_ns03tt_09.webp,False,remove_non_clean_bg,False,False,0.004639,0.0,0.0,0.0
tapetech_ns03tt_10.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.078613,0.088667
tapetech_ns03tt_11.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.000549,0.0
tapetech_nsatt_01.webp,True,keep_clean_bg,True,False,0.793701,1.0,0.0,0.0
tapetech_nsatt_02.webp,True,keep_clean_bg,True,False,0.809814,1.0,0.0,0.0
tapetech_nsw01_01.webp,False,remove_non_clean_bg,False,False,0.515686,0.864,0.000244,0.0
tapetech_nsw01_02.webp,False,remove_non_clean_bg,False,False,0.483582,0.974667,0.009766,0.0
tapetech_nsw01_03.webp,False,remove_non_clean_bg,False,False,0.339966,0.535333,0.000244,0.0
tapetech_nsw01_04.webp,False,remove_non_clean_bg,False,False,0.544006,0.960667,0.00824,0.0
tapetech_nsw01_05.webp,False,remove_non_clean_bg,False,False,0.432251,0.930667,0.023193,0.0
tapetech_pahc07_01.webp,True,keep_clean_bg,True,False,0.636719,1.0,0.239075,0.0
tapetech_pahc07_02.webp,False,remove_non_clean_bg,False,False,0.525208,1.0,0.211792,0.0
tapetech_pahc07_03.webp,True,keep_clean_bg,True,False,0.607544,1.0,0.252136,0.0
tapetech_pahc07_04.webp,False,remove_non_clean_bg,False,False,0.505005,0.995333,0.253174,0.0
tapetech_pahc07_05.webp,False,remove_non_clean_bg,False,False,0.506775,0.989333,0.263367,0.0
tapetech_pahc07_06.webp,False,remove_non_clean_bg,False,False,0.516235,1.0,0.285095,0.0
tapetech_pahc07_07.webp,True,keep_clean_bg,True,False,0.677612,1.0,0.204956,0.0
tapetech_pahc07_08.webp,True,keep_clean_bg,True,False,0.688965,1.0,0.176208,0.0
tapetech_pahc07_09.webp,True,keep_clean_bg,True,False,0.68335,1.0,0.188599,0.0
tapetech_pahc07_10.webp,True,keep_clean_bg,True,False,0.551025,1.0,0.318298,0.0
tapetech_pahc07_11.webp,False,remove_human_and_non_clean_bg,False,True,0.43457,0.622,0.206604,0.265333
tapetech_pahc07_12.webp,False,remove_human_and_non_clean_bg,False,True,0.344421,0.609333,0.132996,0.188
tapetech_pahc07_13.webp,True,keep_clean_bg,True,False,0.829128,0.974462,0.096286,0.018145
tapetech_pahc07_14.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.182617,0.026667
tapetech_pahc07_15.webp,False,remove_human_and_non_clean_bg,False,True,0.001282,0.000667,0.140747,0.124
tapetech_pahc07_16.webp,False,remove_human_and_non_clean_bg,False,True,6.1e-05,0.0,0.18988,0.189333
tapetech_pahc07_17.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.016296,0.002667
tapetech_pahc07_18.webp,False,remove_non_clean_bg,False,False,6.1e-05,0.0,0.113037,0.024667
tapetech_pahc07_19.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.142029,0.023333
tapetech_pahc10_01.webp,True,keep_clean_bg,True,False,0.594727,0.962,0.286072,0.014667
tapetech_pahc10_02.webp,True,keep_clean_bg,True,False,0.561035,0.988,0.18512,0.000667
tapetech_pahc10_03.webp,True,keep_clean_bg,True,False,0.584351,0.976,0.277222,0.003333
tapetech_pahc10_04.webp,False,remove_non_clean_bg,False,False,0.453735,0.953333,0.233521,0.008
tapetech_pahc10_05.webp,False,remove_non_clean_bg,False,False,0.529846,0.958,0.250305,0.013333
tapetech_pahc10_06.webp,False,remove_human_and_non_clean_bg,False,True,0.463074,0.928,0.276489,0.026667
tapetech_pahc10_07.webp,False,remove_human_and_non_clean_bg,False,True,0.522583,0.605333,0.322876,0.264
tapetech_pahc10_08.webp,True,keep_clean_bg,True,False,0.674561,1.0,0.21106,0.0
tapetech_pahc10_09.webp,True,keep_clean_bg,True,False,0.707031,1.0,0.154175,0.0
tapetech_pahc10_10.webp,True,keep_clean_bg,True,False,0.568176,1.0,0.329712,0.0
tapetech_pahc10_11.webp,False,remove_human_and_non_clean_bg,False,True,0.457825,0.63,0.198669,0.262
tapetech_pahc10_12.webp,False,remove_human_and_non_clean_bg,False,True,0.417943,0.631048,0.116746,0.175403
tapetech_pahc10_13.webp,True,keep_clean_bg,True,False,0.704346,1.0,0.17572,0.0
tapetech_pahc10_14.webp,True,keep_clean_bg,True,False,0.818278,0.974462,0.104656,0.018145
tapetech_pahc10_15.webp,False,remove_human_and_non_clean_bg,False,True,6.1e-05,0.0,0.181702,0.028
tapetech_pahc10_16.webp,False,remove_human_and_non_clean_bg,False,True,0.0,0.0,0.317993,0.184
tapetech_pahc10_17.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.039978,0.015333
tapetech_pahc10_18.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.099182,0.079333
tapetech_pahc10_19.webp,False,remove_non_clean_bg,False,False,0.0,0.0,0.080505,0.0
tapetech_pahc10_20.webp,False,remove_human_and_non_clean_bg,False,True,0.001526,0.0,0.373413,0.122
tapetech_pahc12_01.webp,True,keep_clean_bg,True,False,0.606995,0.973333,0.271179,0.008
tapetech_pahc12_02.webp,True,keep_clean_bg,True,False,0.664917,0.973333,0.176636,0.004667
tapetech_pahc12_03.webp,False,remove_human_likely,True,True,0.576172,0.953333,0.289917,0.021333
tapetech_pahc12_04.webp,False,remove_human_and_non_clean_bg,False,True,0.479675,0.931333,0.213867,0.023333
tapetech_pahc12_05.webp,False,remove_non_clean_bg,False,False,0.548279,0.948,0.238342,0.017333
tapetech_pahc12_06.webp,False,remove_non_clean_bg,False,False,0.544739,0.992,0.231628,0.0
tapetech_pahc12_07.webp,True,keep_clean_bg,True,False,0.701172,1.0,0.185913,0.0
tapetech_pahc12_08.webp,True,keep_clean_bg,True,False,0.701965,1.0,0.170349,0.0
tapetech_pahc12_09.webp,False,remove_human_and_non_clean_bg,False,True,0.449951,0.627333,0.201172,0.261333
tapetech_pahc12_10.webp,False,remove_human_and_non_clean_bg,False,True,0.390991,0.624,0.125366,0.181333
