"brand","schematic_file","part_id","part_name","source_sku","resolved_sku","status","resolution_rule"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CamLockTube/schematic_data.json","FA 347","1/4-20 Nyloc Nut (FA347)","FA-347","FA-347","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CamLockTube/schematic_data.json","FA 235","6-32 x 1/8 Set Screw (FA235)","FA235","FA235","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CamLockTube/schematic_data.json","FA 348","1/4 Flat Washer (FA348)","FA-348","FA-348","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CamLockTube/schematic_data.json","CMT 6","Cone insert(Top)","CMT6","CMT6","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","FA323","1/4-20 X 1"" Hex Bolt (FA323)","FA323","FA323","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CMT8","Mastic Tube Washer (CMT8)","CMT8","CMT8","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","FA286","¼"" x ½"" Flat Washer (FA286)","FA286","FA286","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CT111","Taper Piston Cup (CT-111)","CT111","CT111","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CT110","Piston Cup Relief Washer (CT110)","CT110","CT110","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CT111","Taper Piston Cup (CT-111)","CT111","CT111","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CMT8","Mastic Tube Washer (CMT8)","CMT8","CMT8","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","FA286","¼"" x ½"" Flat Washer (FA286)","FA286","FA286","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","FA284","3/16 x 3/8 SS Pop Rivet (FA284)","FA284","FA284","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CMT4","Plunger Housing (CMT4)","CMT4","CMT4","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","FA256","8-32 x 3/16"" Pan Slot SS Screw (FA256)","FA256","FA256","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CMT1A-24""","Draw Tube - 24"" (CMT1A-24)","CMT1A-24in","CMT1A-24in","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","EXT35","Extension Tube 35 in (EXT35)","EXT35","EXT35","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CFB5B","Cone Ball End (Small - Fits Angle Heads)","CFB5B","CFB5B","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CFB5A","Corner Box Cone Ball End (Large)","CFB5A","CFB5A","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CFB5C","Corner Box Cone Ball End (Standard)","CFB5C","CFB5C","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CMT2","Cone insert(Bottom)","CMT2","CMT2","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CT115A","Taper Gasket New Style End Ring (CT115A)","CT115A","CT115A","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","FA219","4-40 x ½"" Fillister Slot (FA219)","FA219","FA219","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","FA239","6-32 x ¼"" Binder Slot (FA239)","FA239","FA239","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CMT1-24""","Barrel Main Body 24 in (CMT1-24)","CMT-1-24","CMT-1-24","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CMT5","Plastic Handle Collar (CMT5)","CMT5","CMT5","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","FA239","6-32 x ¼"" Binder Slot (FA239)","FA239","FA239","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","FA235","6-32 x 1/8 Set Screw (FA235)","FA235","FA235","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CompoundTubes/CompoundTube/schematic_data.json","CMT6","Cone insert(Top)","CMT6","CMT6","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB5B","Cone Ball End (Small - Fits Angle Heads)","CFB5B","CFB5B","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB5A","Corner Box Cone Ball End (Large)","CFB5A","CFB5A","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB5C","Corner Box Cone Ball End (Standard)","CFB5C","CFB5C","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA219","4-40 x ½"" Fillister Slot (FA219)","FA219","FA219","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB1 8""","Rear Plate 8 in (CFB1-8)","CFB1-8in","CFB1-8in","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA247","6-32 X 5/8in Hex Bolt (FA247)","FA247","FA247","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB2 8""","8"" Roll Face (CFB28)","CFB2-8in","CFB2-8in","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA234","6-32 Nyloc Jam Nut (FA234)","FA234","FA234","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA228","#6 Flat Washer (FA228)","FA228","FA228","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FFB32","Thumb Release Clip (FFB32)","FFB32","FFB32","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA280","#10 Belleville Washer (FA280)","FA280","FA280","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FFB32A","Flat Box Thumb Release Clip Screw (FFB32A)","FFB32A","FFB32A","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA247","6-32 X 5/8in Hex Bolt (FA247)","FA247","FA247","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB3 8""","Side Plate 8 in (CFB3-8)","CFB3-8","CFB3-8","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA241","6-32 x 3/8"" Binder Slot (FA241)","FA241","FA241","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","AB45","Automatic Box Throttle Set Screw (AB45)","AB45","AB45","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","AB49","Automatic Box Handle Mount (AB49)","AB49","AB49","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB7 8""","8"" Door Gasket for Angle Box (CFB78)","CFB7-8","CFB7-8","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB4 8""","8"" Pressure Door (CFB48)","CFB4-8","CFB4-8","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB8A","ONE Angle Box Door Adaptor #14499 (CFB8A)","CFB8A","CFB8A","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA296","1/4-20 X 1/2"" Hex Bolt (FA296)","FA296","FA296","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA262","8-32 X 1/2"" Socket Hd. Screw (FA262)","FA262","FA262","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA247","6-32 X 5/8in Hex Bolt (FA247)","FA247","FA247","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB19","Angle Box Nylatron Bushing (CFB-19)","CFB19","CFB19","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB16","Angle Box Bearing Sleeve (CFB16)","CFB16","CFB16","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA242","6-32 x 3/8 Pan Head Screw (FA242)","FA242","FA242","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA253","#8 Flat Washer (FA253)","FA253","FA253","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA231","#6 X 3/8"" Hex Bolt (FA231)","FA231","FA231","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB1A","Angle Box Hinge Seal (CFB-1A)","CFB1A","CFB1A","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA258","8-32 x ¼"" Half Dog Set (FA258)","FA258","FA258","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CT98","Taper Mud Supply Seal Plate (CT-98)","CT98","CT98","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CT101","Filler Valve Return Spring (CT-101)","CT101","CT101","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB6","Mud Supply Valve Unit (CFB6)","CFB6","CFB6","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA234","6-32 Nyloc Jam Nut (FA234)","FA234","FA234","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB15A","Angle Box Hinge Bushing (CFB-15A)","CFB15A","CFB15A","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CFB15","Angle Box Door Hinge (CFB-15)","CFB15","CFB15","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA238","6-32 x 3/16"" Fillister Slot (FA238)","FA238","FA238","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","AB44","Automatic Box Clutch Spring (AB44)","AB44","AB44","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","AB44A","Automatic Box Clutch Spring Short (AB44A)","AB44A","AB44A","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","AB44B","Automatic Box Clutch Spring Long (AB44B)","AB44B","AB44B","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA263","8-32 x 5/8 Flat Head Screw (FA263)","FA263","FA263","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","CT39","Taper Knife Return Spring (CT39)","CT39","CT39","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerBoxes/ThrottleBox/schematic_data.json","FA309","5/16-18 x 1/2 Socket Head Screw (FA309)","FA309","FA309","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","CF TS-3.5""","Tension Spring 3.5"" - Flusher (CF5-3.5)","CF-TS-3.5in","CF-TS-3.5in","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","CF 3","Skid - Flusher (CF3)","CF3","CF3","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","FA 236","6-32 x 1/8"" Binder Slot (FA236)","FA236","FA236","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","FA 236","6-32 x 1/8"" Binder Slot (FA236)","FA236","FA236","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","FA 237","6-32 x 3/16 Binder Slot Screw (FA237)","FA237","FA237","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","FA 273","10-24 X 1"" Hex Bolt (FA273)","FA273","FA273","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","CF 4L","Ball Spring Long Flusher (CF4L)","CF4L","CF4L","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","FA 324","10-24 x 1/4 Set Screw (FA324)","FA324","FA324","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","CF 5-3.5""","Tension Spring 3.5"" - Flusher (CF5-3.5)","","CF5-3.5in","resolved","candidate_normalized"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","CF 3","Skid - Flusher (CF3)","CF3","CF3","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","FA 274","10-24 X 3/8"" Socket Hd Screw (FA274)","FA274","FA274","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","FA 271","6-32 x 5/16 Pan Head Screw (FA271)","FA271","FA271","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","CF 1C","Corner Flusher Direct Plate C (CF1C)","CF-1C","CF-1C","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","FA 237","6-32 x 3/16 Binder Slot Screw (FA237)","FA237","FA237","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","CF 2","Corner Flusher Wheel Retainer (CF2)","CF2","CF2","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","FA 271","6-32 x 5/16 Pan Head Screw (FA271)","FA271","FA271","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","CF 6","Combo Flusher Wheel Holder - Flusher (CF6)","CF-6","CF-6","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","FA 326","Rivet - Flusher (FA326)","FA-326","FA-326","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","CF 8","Corner Flusher Wheel Cap (CF8)","CF-8","CF-8","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","CF 7","Corner Flusher Housing Block (CF7)","CF-7","CF-7","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","CF 3A","Screw for Corner Flusher Wheel (CF3A)","CF3A","CF3A","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/ComboFlusher/schematic_data.json","CF 3B","Wheel for Corner Flusher (CF-3B)","CF3B","CF3B","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 3","Skid - Flusher (CF3)","CF3","CF3","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 286","¼"" x ½"" Flat Washer (FA286)","FA286","FA286","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 237","6-32 x 3/16 Binder Slot Screw (FA237)","FA237","FA237","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 1B","Direct Plate - Flusher (CF1B)","CF1B","CF1B","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 266","8-32 X 1"" Flat Head Screw (FA266)","FA-266","FA-266","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 4L","Ball Spring Long Flusher (CF4L)","CF4L","CF4L","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 324","10-24 x 1/4 Set Screw (FA324)","FA324","FA324","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 5.3.S","Tension Spring 3.5"" - Flusher (CF5-3.5)","CF-5.3.S","CF-5.3.S","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 271","6-32 x 5/16 Pan Head Screw (FA271)","FA271","FA271","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 2","Corner Flusher Wheel Retainer (CF2)","CF2","CF2","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF TA","Corner Flusher Taper Adapter (CFTA)","CF-TA","CF-TA","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 273","10-24 X 1"" Hex Bolt (FA273)","FA273","FA273","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 236","6-32 x 1/8"" Binder Slot (FA236)","FA236","FA236","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 237","6-32 x 3/16 Binder Slot Screw (FA237)","FA237","FA237","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 3","Skid - Flusher (CF3)","CF3","CF3","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 3A","Screw for Corner Flusher Wheel (CF3A)","CF3A","CF3A","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 38","Corner Flusher Skid Long (CF38)","CF-38","CF-38","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 15-3.5""","Corner Flusher Tension Spring 15 x 3.5 in (CF15-3.5)","CF-15-3.5in","CF-15-3.5in","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 3","Skid - Flusher (CF3)","CF3","CF3","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 236","6-32 x 1/8"" Binder Slot (FA236)","FA236","FA236","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 236","6-32 x 1/8"" Binder Slot (FA236)","FA236","FA236","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 3","Skid - Flusher (CF3)","CF3","CF3","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 237","6-32 x 3/16 Binder Slot Screw (FA237)","FA237","FA237","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 237","6-32 x 3/16 Binder Slot Screw (FA237)","FA237","FA237","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 4L","Ball Spring Long Flusher (CF4L)","CF4L","CF4L","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 324","10-24 x 1/4 Set Screw (FA324)","FA324","FA324","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 5-3.5""","Tension Spring 3.5"" - Flusher (CF5-3.5)","","CF5-3.5in","resolved","candidate_normalized"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 274","10-24 X 3/8"" Socket Hd Screw (FA274)","FA274","FA274","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 1C","Corner Flusher Direct Plate C (CF1C)","CF-1C","CF-1C","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 2","Corner Flusher Wheel Retainer (CF2)","CF2","CF2","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA 275","10-24 X 3/4"" Hex Bolt (FA275)","FA275","FA275","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 6","Combo Flusher Wheel Holder - Flusher (CF6)","CF-6","CF-6","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","FA S26","6-32 x 1/4 Set Screw (FA S26)","FA-S26","FA-S26","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 8","Corner Flusher Wheel Cap (CF8)","CF-8","CF-8","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/DirectCornerFlusher/schematic_data.json","CF 7","Corner Flusher Housing Block (CF7)","CF-7","CF-7","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","CF4L","Ball Spring Long Flusher (CF4L)","CF4L","CF4L","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","CF1B","Direct Plate - Flusher (CF1B)","CF1B","CF1B","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","FA256","8-32 x 3/16"" Pan Slot SS Screw (FA256)","FA256","FA256","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","CF5-3.5""","Tension Spring 3.5"" - Flusher (CF5-3.5)","","CF5-3.5in","resolved","candidate_normalized"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","FA324","10-24 x 1/4 Set Screw (FA324)","FA324","FA324","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","FA236","6-32 x 1/8"" Binder Slot (FA236)","FA236","FA236","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","CF3A","Screw for Corner Flusher Wheel (CF3A)","CF3A","CF3A","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","CF3B","Wheel for Corner Flusher (CF-3B)","CF3B","CF3B","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","FA377","6-32 x 1/4 Flat Head Screw (FA377)","FA377","FA377","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","FA237","6-32 x 3/16 Binder Slot Screw (FA237)","FA237","FA237","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","CF3","Skid - Flusher (CF3)","CF3","CF3","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","CF1A","Direct Plate - Flusher (CF1B)","CF1A","CF1A","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","FA271","6-32 x 5/16 Pan Head Screw (FA271)","FA271","FA271","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerFlushers/StandardCornerFlusher/schematic_data.json","CF2","Corner Flusher Wheel Retainer (CF2)","CF2","CF2","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerRollers/CornerCobra/schematic_data.json","CC12","Corner Cobra Adjustable Inside & Outside Corner Roller (CC)","CC12","CC12","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerRollers/CornerCobra/schematic_data.json","FA358","3/8-16 Nyloc Nut (FA358)","FA358","FA358","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerRollers/CornerCobra/schematic_data.json","CC17","Corner Cobra Adjustable Inside & Outside Corner Roller (CC)","CC17","CC17","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerRollers/CornerCobra/schematic_data.json","FA355","3/8-16 x 5/8 Flat Head Screw (FA355)","FA355","FA355","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerRollers/CornerCobra/schematic_data.json","HH21","Reservoir Piston Spring for COL88 (HH21)","HH21","HH21","resolved","exact"
"Columbia","frontend/public/brands/Columbia/Schematics/CornerRollers/CornerCobra/schematic_data.json","CC2","Corner Cobra Adjustable Inside & Outside Corner Roller (CC)","CC2","CC2","resolved","exact"
