Brands,SKU,MPN,Name,Type,Description,Short description,Regular price,Sale price,Images,Categories,Tags,Position,Published,Is featured?,Visibility in catalog,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,meta:_dtb_seo_title,meta:_dtb_seo_description
Columbia Tools,,,Angleheads,simple,<p>Angleheads by Columbia Tools.</p>,Angleheads by Columbia Tools.,,,images/angle-heads/img_01.webp,Drywall Finishing Tools > Columbia Tools > Angle Heads,"Columbia Tools, Angleheads, Angle Heads",1,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Angleheads |  | Columbia Tools,Professional Angleheads by Columbia Tools. Angle Heads drywall taping tool for contractors.
Columbia Tools,,,2″ Anglehead,simple,"<p>The Columbia 2″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint.</p>
<h4>FEATURES:</h4>
<ul>
<li>Precision set carbide blades</li>
<li>Highly durable stainless wings</li>
<li>Comes with wheel kit installed and Allan key for easy removal</li>
<li>Slide lock for easy and secure attachment</li>
<li>Four sizes available – 2″, 2.5″, 3″ and 3.5″</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>
<h4>DOWNLOADS:</h4>
<p><br />
<br />
<br />
<br />
</p>","The Columbia 2″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the…",,,images/angle-heads/img_01.webp|images/angle-heads/img_02.webp|images/angle-heads/img_03.webp|images/angle-heads/img_04.webp,Drywall Finishing Tools > Columbia Tools > Angleheads,"Columbia Tools, Anglehead, Angleheads",1,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,2″ Anglehead |  | Columbia Tools,Professional 2″ Anglehead by Columbia Tools. Angleheads drywall taping tool for contractors.
Columbia Tools,,,2.5″ AngleHead,simple,"<p>(2.5AH)</p>
<p>The Columbia 2.5″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint.</p>
<h4>FEATURES:</h4>
<ul>
<li>Precision set carbide blades</li>
<li>Highly durable stainless wings</li>
<li>Comes with wheel kit installed and Allan key for easy removal</li>
<li>Slide lock for easy and secure attachment</li>
<li>Four sizes available – 2″, 2.5″, 3″ and 3.5″</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>","(2.5AH) The Columbia 2.5″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty,…",,,images/angle-heads/img_01.webp|images/angle-heads/img_02.webp|images/angle-heads/img_03.webp|images/angle-heads/img_04.webp,Drywall Finishing Tools > Columbia Tools > Angleheads,"Columbia Tools, AngleHead, Angleheads",1,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,2.5″ AngleHead |  | Columbia Tools,Professional 2.5″ AngleHead by Columbia Tools. Angleheads drywall taping tool for contractors.
Columbia Tools,,,3″ Anglehead,simple,"<p>The Columbia 3″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint.</p>
<h4>FEATURES:</h4>
<ul>
<li>Precision set carbide blades</li>
<li>Highly durable stainless wings</li>
<li>Comes with wheel kit installed and Allan key for easy removal</li>
<li>Slide lock for easy and secure attachment</li>
<li>Four sizes available – 2″, 2.5″, 3″ and 3.5″</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>
<h4>DOWNOAD:</h4>
<p><br />
<br />
<br />
<br />
</p>","The Columbia 3″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the…",,,images/angle-heads/img_01.webp|images/angle-heads/img_02.webp|images/angle-heads/img_03.webp|images/angle-heads/img_04.webp,Drywall Finishing Tools > Columbia Tools > Angleheads,"Columbia Tools, Anglehead, Angleheads",1,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,3″ Anglehead |  | Columbia Tools,Professional 3″ Anglehead by Columbia Tools. Angleheads drywall taping tool for contractors.
Columbia Tools,,,3.5″ Anglehead,simple,"<p>(3.5AH)</p>
<p>The Columbia 3.5″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty, in the corner is all that matters, and they do not disappoint. Whether you are running behind the Corner Roller or skimming on a Corner Box these tools deliver great corner. They run like they are on ice and leave a finish that is ready to paint.</p>
<h4>FEATURES:</h4>
<ul>
<li>Precision set carbide blades</li>
<li>Highly durable stainless wings</li>
<li>Comes with wheel kit installed and Allan key for easy removal</li>
<li>Slide lock for easy and secure attachment</li>
<li>Four sizes available – 2″, 2.5″, 3″ and 3.5″</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>
<h4>DOWNOAD:</h4>
<p><br />
<br />
<br />
<br />
</p>","(3.5AH) The Columbia 3.5″ Angleheads are a tool we are especially proud of. They stand atop our overbuilt lineup of products with their beautiful looks and construction. But above all their beauty,…",,,images/angle-heads/img_01.webp|images/angle-heads/img_02.webp|images/angle-heads/img_03.webp|images/angle-heads/img_04.webp,Drywall Finishing Tools > Columbia Tools > Angleheads,"Columbia Tools, Anglehead, Angleheads",1,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,3.5″ Anglehead |  | Columbia Tools,Professional 3.5″ Anglehead by Columbia Tools. Angleheads drywall taping tool for contractors.
Columbia Tools,AHA,AHA,Anglehead Adaptor,simple,"<p>The Anglehead Adaptor is used on the Columbia One Handle System to seamlessly adjust from Corner Roller and Nailspotter to Anglehead! The AHA is purchased separately.</p>
<h4>FEATURES:</h4>
<ul>
<li>Works seamlessly with the Columbia One Handle System</li>
<li>Hand made from U.S. billet aluminum and steel components</li>
<li>Machined in our state of the art facility in Canada</li>
</ul>",The Anglehead Adaptor is used on the Columbia One Handle System to seamlessly adjust from Corner Roller and Nailspotter to Anglehead! The AHA is purchased separately. FEATURES: Works seamlessly with…,,,images/angle-heads/aha_01.webp|images/angle-heads/aha_02.webp,Drywall Finishing Tools > Columbia Tools > Angleheads,"Columbia Tools, AHA, Anglehead, Adaptor, Angleheads",1,1,0,visible,,,taxable,,1,,,0,0,,,,,1,,,,,,,,,,,Brand,Columbia Tools,1,1,Anglehead Adaptor | AHA | Columbia Tools,Professional Anglehead Adaptor by Columbia Tools. Angleheads drywall taping tool for contractors.
